order_id,product_id,customer_id,quantity,price,order_date,order_status,channel,discount
11854,39,1373,5,1522.94,2024-02-11,Completed,App,0.03
11855,44,1343,5,878.14,2024-02-14,Cancelled,App,0.17
11856,10,583,1,1749.79,2024-02-23,Completed,Store,0.05
11857,15,196,1,1205.89,2024-02-07,Completed,Web,0.19
11858,47,1434,5,196.49,2024-01-04,Completed,Web,0.22
11859,41,973,3,606.15,2024-01-01,Completed,Web,0.26
11860,18,881,4,1664.89,2024-01-14,Completed,Store,0.13
11861,13,374,1,802.93,2024-01-30,Cancelled,App,0.23
11862,38,1611,5,1224.62,2024-02-20,Completed,Store,0.24
11863,56,1455,1,1294.37,2024-01-03,Completed,Store,0.04
11864,17,1541,5,829.75,2024-01-28,Completed,Web,0.08
11865,98,630,3,2484.95,2024-01-22,Completed,App,0.02
11866,24,613,1,932.02,2024-02-03,Cancelled,Store,0.23
11867,60,1330,3,1035.83,2024-01-10,Completed,Store,0.07
11868,30,734,2,329.04,2024-02-18,Completed,Store,0.13
11869,67,1147,5,1097.75,2024-02-20,Completed,App,0.27
11870,93,1227,4,850.9,2024-02-14,Completed,Web,0.04
11871,7,1535,5,1474.39,2024-02-01,Cancelled,App,0.24
11872,25,880,3,1869.59,2024-01-12,Cancelled,Web,0.11
11873,3,1861,4,678.8,2024-02-28,Cancelled,App,0.29
11874,16,188,5,245.1,2024-02-03,Cancelled,Web,0.14
11875,67,1437,3,1193.17,2024-01-05,Cancelled,Store,0.27
11876,20,1458,5,1804.92,2024-02-04,Completed,Web,0.23
11877,10,1810,1,350.09,2024-02-07,Cancelled,App,0.06
11878,73,796,3,1385.87,2024-01-06,Completed,Store,0.14
11879,13,60,2,1766.02,2024-01-22,Cancelled,Store,0.25
11880,25,1937,3,1442.2,2024-02-04,Completed,Web,0.21
11881,97,623,2,417.77,2024-02-23,Completed,Web,0.13
11882,13,65,1,1568.49,2024-02-12,Cancelled,App,0.01
11883,41,1794,1,965.08,2024-01-18,Cancelled,Web,0.08
11884,1,1588,2,874.56,2024-02-05,Completed,App,0.24
11885,82,762,4,1885.27,2024-01-27,Cancelled,Web,0.03
11886,97,248,3,649.7,2024-02-27,Completed,Web,0.0
11887,49,1462,5,1353.88,2024-02-14,Cancelled,Web,0.11
11888,56,1013,4,1344.41,2024-01-11,Cancelled,App,0.09
11889,61,285,1,416.3,2024-02-17,Completed,App,0.3
11890,13,671,5,1454.61,2024-01-14,Cancelled,App,0.1
11891,95,942,2,1760.85,2024-02-01,Cancelled,Web,0.19
11892,80,1238,4,916.78,2024-02-14,Completed,Web,0.09
11893,99,125,1,460.58,2024-01-26,Cancelled,Web,0.05
11894,15,1940,1,1476.72,2024-02-20,Cancelled,Web,0.17
11895,70,850,5,1461.33,2024-02-19,Cancelled,Web,0.03
11896,96,1489,3,1650.93,2024-02-11,Cancelled,Web,0.11
11897,2,633,5,1108.35,2024-02-16,Completed,Store,0.05
11898,43,1502,3,366.01,2024-02-11,Completed,Web,0.28
11899,2,1358,5,1333.65,2024-01-31,Cancelled,Store,0.04
11900,10,207,2,2225.71,2024-02-11,Completed,Web,0.11
11901,79,996,5,1737.04,2024-02-13,Cancelled,Store,0.03
11902,41,84,5,969.63,2024-01-29,Cancelled,App,0.08
11903,9,218,2,1717.88,2024-01-17,Completed,App,0.01
11904,83,383,1,1146.1,2024-01-07,Completed,App,0.06
11905,7,1258,5,1479.4,2024-01-16,Cancelled,Store,0.25
11906,63,600,4,1792.4,2024-02-21,Completed,Store,0.26
11907,34,1277,3,143.32,2024-02-12,Completed,Store,0.14
11908,70,668,5,219.56,2024-02-04,Completed,App,0.09
11909,67,1691,5,1288.32,2024-01-23,Cancelled,Store,0.21
11910,49,1342,2,439.39,2024-01-01,Cancelled,Web,0.12
11911,47,182,2,895.64,2024-02-05,Cancelled,Web,0.06
11912,41,1597,4,1081.69,2024-02-25,Completed,Store,0.25
11913,96,1274,2,637.11,2024-01-17,Cancelled,Store,0.08
11914,95,254,4,1143.6,2024-01-22,Completed,Web,0.08
11915,100,18,5,754.53,2024-02-02,Cancelled,App,0.07
11916,99,157,3,634.55,2024-01-08,Completed,App,0.22
11917,85,430,3,1975.89,2024-02-28,Completed,Store,0.24
11918,70,1278,3,178.83,2024-01-01,Completed,Store,0.26
11919,89,1472,1,855.4,2024-03-01,Completed,Web,0.17
11920,6,907,5,1877.71,2024-01-15,Completed,App,0.06
11921,8,1344,4,1923.54,2024-02-25,Cancelled,Web,0.12
11922,20,363,2,329.99,2024-02-06,Completed,Web,0.18
11923,10,1458,5,1982.34,2024-02-05,Completed,Store,0.29
11924,70,424,1,604.67,2024-01-15,Completed,Web,0.08
11925,72,1855,2,1267.11,2024-03-01,Completed,Store,0.21
11926,55,565,2,1791.94,2024-01-24,Cancelled,Store,0.01
11927,36,1340,3,169.48,2024-03-01,Completed,App,0.22
11928,50,951,2,1268.62,2024-01-21,Completed,Store,0.05
11929,48,1987,5,232.93,2024-01-20,Cancelled,Web,0.18
11930,66,381,4,1298.78,2024-01-01,Cancelled,App,0.22
11931,11,1476,1,1690.08,2024-01-31,Cancelled,Web,0.24
11932,29,646,3,562.4,2024-01-10,Cancelled,Store,0.03
11933,50,853,2,287.47,2024-02-25,Completed,Store,0.09
11934,73,1492,5,1425.26,2024-02-11,Cancelled,Web,0.14
11935,34,963,3,615.84,2024-01-24,Completed,Web,0.04
11936,10,1696,2,245.04,2024-02-02,Cancelled,Web,0.16
11937,57,633,5,1819.96,2024-01-17,Cancelled,App,0.01
11938,90,1779,1,1097.64,2024-02-05,Completed,App,0.25
11939,24,1895,2,556.16,2024-02-25,Cancelled,Store,0.16
11940,38,843,1,1539.76,2024-02-04,Completed,App,0.12
11941,92,673,4,1724.94,2024-02-26,Cancelled,App,0.12
11942,86,916,4,311.44,2024-01-29,Cancelled,Store,0.17
11943,48,537,4,1464.25,2024-01-04,Cancelled,App,0.06
11944,16,1320,2,857.88,2024-02-15,Cancelled,Store,0.12
11945,100,1877,5,1152.37,2024-02-14,Cancelled,Web,0.27
11946,79,902,5,856.53,2024-01-03,Cancelled,Store,0.13
11947,36,1228,4,314.24,2024-02-13,Cancelled,Web,0.09
11948,95,1900,5,1820.1,2024-02-20,Cancelled,Store,0.23
11949,46,139,4,1725.0,2024-01-25,Completed,App,0.17
11950,82,266,5,1049.24,2024-01-04,Cancelled,App,0.29
11951,59,1477,4,1707.22,2024-02-12,Cancelled,Store,0.06
11952,28,649,4,1077.7,2024-02-04,Completed,App,0.18
11953,84,1638,5,480.39,2024-01-13,Completed,App,0.21
11954,28,1082,3,1301.25,2024-01-02,Completed,Store,0.03
11955,81,381,3,407.12,2024-02-27,Completed,App,0.19
11956,41,248,4,1440.11,2024-01-12,Cancelled,App,0.01
11957,95,725,4,256.57,2024-02-09,Cancelled,App,0.18
11958,57,308,1,921.68,2024-02-29,Cancelled,App,0.05
11959,76,1558,3,408.02,2024-02-28,Cancelled,Web,0.21
11960,23,1807,3,686.08,2024-01-28,Completed,App,0.09
11961,99,1590,5,791.1,2024-02-23,Completed,App,0.13
11962,65,1176,5,256.82,2024-02-24,Completed,Store,0.13
11963,88,1746,2,919.05,2024-02-03,Completed,Store,0.03
11964,57,606,4,368.97,2024-02-13,Completed,Web,0.26
11965,76,221,4,455.03,2024-01-26,Cancelled,Store,0.05
11966,19,1175,1,1420.82,2024-01-24,Cancelled,Store,0.27
11967,26,155,2,1688.43,2024-01-31,Cancelled,Store,0.28
11968,78,1074,2,1406.51,2024-01-29,Cancelled,Store,0.08
11969,29,1241,5,706.8,2024-01-07,Cancelled,Web,0.12
11970,57,141,2,651.18,2024-01-13,Completed,App,0.16
11971,28,1675,2,1654.67,2024-02-24,Completed,App,0.02
11972,22,42,3,1091.09,2024-01-12,Cancelled,Web,0.09
11973,2,1578,3,1115.37,2024-02-27,Cancelled,Store,0.25
11974,70,637,5,1282.02,2024-02-16,Cancelled,App,0.04
11975,56,971,4,406.42,2024-02-01,Cancelled,Web,0.15
11976,35,736,4,1206.08,2024-02-11,Cancelled,Web,0.12
11977,71,1307,2,1146.77,2024-02-19,Completed,Store,0.2
11978,96,813,2,123.69,2024-02-18,Completed,Web,0.1
11979,5,1426,3,1541.77,2024-01-30,Cancelled,App,0.06
11980,41,631,4,1432.65,2024-01-30,Cancelled,Store,0.24
11981,88,792,5,108.3,2024-01-17,Cancelled,App,0.05
11982,26,620,4,1065.05,2024-02-08,Completed,Store,0.02
11983,62,320,4,145.09,2024-01-19,Completed,App,0.19
11984,11,1026,4,1646.47,2024-01-22,Cancelled,Web,0.01
11985,5,1105,2,266.16,2024-02-08,Completed,Store,0.27
11986,46,250,3,1360.78,2024-01-01,Cancelled,App,0.29
11987,6,1809,3,534.17,2024-02-24,Completed,Store,0.03
11988,39,439,3,446.03,2024-01-29,Completed,Web,0.21
11989,6,1498,5,183.0,2024-02-19,Completed,Web,0.13
11990,66,1147,2,1900.32,2024-02-14,Cancelled,Web,0.06
11991,60,332,5,1851.15,2024-01-14,Cancelled,Store,0.24
11992,52,912,1,1177.66,2024-01-26,Cancelled,App,0.06
11993,85,1816,1,1322.11,2024-01-01,Cancelled,Web,0.11
11994,11,1722,1,2294.72,2024-01-12,Cancelled,Web,0.23
11995,22,1366,3,257.73,2024-02-08,Completed,Web,0.26
11996,74,643,4,1089.38,2024-01-18,Cancelled,Store,0.01
11997,94,1403,5,420.41,2024-01-05,Completed,Web,0.03
11998,59,293,3,143.55,2024-01-17,Cancelled,Web,0.07
11999,42,521,3,1091.01,2024-02-22,Completed,Store,0.11
12000,56,1134,3,923.04,2024-02-07,Completed,App,0.2
12001,24,1566,2,113.12,2024-02-03,Cancelled,Store,0.02
12002,60,1804,4,377.34,2024-01-26,Cancelled,App,0.07
12003,77,1380,4,1639.73,2024-02-04,Completed,App,0.03
12004,61,963,1,510.01,2024-01-05,Cancelled,Web,0.01
12005,86,1924,5,1395.41,2024-02-07,Cancelled,Store,0.3
12006,93,1851,2,1464.76,2024-01-02,Completed,Store,0.06
12007,4,1519,5,727.43,2024-01-10,Completed,App,0.18
12008,9,997,1,1357.65,2024-02-24,Cancelled,Store,0.15
12009,66,1199,1,1040.0,2024-02-08,Cancelled,Store,0.0
12010,17,310,3,1420.91,2024-01-22,Completed,Store,0.16
12011,16,1780,4,1010.07,2024-02-21,Completed,App,0.25
12012,29,404,2,1292.28,2024-02-15,Cancelled,Store,0.18
12013,28,75,3,1500.62,2024-02-13,Cancelled,App,0.18
12014,34,271,3,570.64,2024-02-17,Cancelled,App,0.14
12015,92,1768,3,1620.68,2024-01-26,Cancelled,Store,0.16
12016,81,660,2,1312.19,2024-02-06,Cancelled,Store,0.15
12017,52,462,2,1929.46,2024-01-31,Completed,Web,0.1
12018,81,681,4,1125.04,2024-02-07,Completed,App,0.26
12019,94,1775,5,1014.78,2024-01-20,Cancelled,Store,0.23
12020,37,1431,5,1069.17,2024-01-18,Cancelled,Store,0.03
12021,77,1600,5,1521.46,2024-02-11,Completed,Web,0.01
12022,53,1176,4,1172.74,2024-01-24,Cancelled,Web,0.22
12023,84,293,2,722.51,2024-01-02,Cancelled,App,0.06
12024,70,1971,4,830.03,2024-02-20,Cancelled,Web,0.29
12025,12,1399,1,992.65,2024-01-29,Cancelled,Web,0.18
12026,60,1850,1,1054.81,2024-01-06,Completed,Web,0.06
12027,79,431,4,1027.9,2024-02-07,Completed,Web,0.19
12028,84,276,5,1160.06,2024-02-09,Completed,Web,0.23
12029,77,742,4,1849.18,2024-01-23,Cancelled,Store,0.23
12030,19,1338,2,356.84,2024-02-25,Cancelled,App,0.01
12031,84,1734,1,1792.02,2024-01-02,Cancelled,Web,0.2
12032,94,679,2,1627.92,2024-01-27,Completed,App,0.04
12033,10,1864,3,395.35,2024-02-03,Completed,Web,0.26
12034,57,1776,4,1577.67,2024-01-15,Cancelled,App,0.21
12035,68,1692,3,415.9,2024-02-25,Cancelled,Web,0.22
12036,36,1895,5,1250.19,2024-02-03,Completed,App,0.25
12037,12,1629,5,454.86,2024-01-18,Completed,App,0.27
12038,64,1899,2,331.95,2024-01-07,Completed,Store,0.3
12039,43,1642,2,119.85,2024-01-31,Completed,Web,0.27
12040,58,631,5,369.84,2024-01-15,Completed,Store,0.25
12041,22,1716,5,1648.07,2024-01-14,Cancelled,Web,0.2
12042,87,796,4,138.52,2024-02-08,Completed,Web,0.18
12043,50,1223,1,756.46,2024-02-10,Completed,Web,0.04
12044,94,1340,5,372.26,2024-01-22,Cancelled,Web,0.03
12045,20,1576,1,323.19,2024-03-01,Cancelled,Store,0.27
12046,78,1506,1,1715.41,2024-02-07,Cancelled,Web,0.12
12047,37,624,5,478.3,2024-01-18,Cancelled,Store,0.15
12048,98,1614,4,1427.76,2024-01-10,Cancelled,Store,0.29
12049,27,1017,3,400.64,2024-01-15,Cancelled,Web,0.05
12050,85,1435,2,391.75,2024-02-07,Cancelled,Web,0.25
12051,10,1954,3,511.63,2024-02-25,Cancelled,Web,0.02
12052,98,116,5,386.34,2024-02-11,Completed,Store,0.18
12053,70,817,5,1484.69,2024-01-28,Completed,App,0.13
12054,32,265,3,549.8,2024-02-06,Cancelled,App,0.3
12055,76,1922,5,1748.98,2024-02-11,Completed,App,0.12
12056,16,815,3,762.59,2024-01-22,Cancelled,Store,0.04
12057,89,935,3,999.92,2024-02-16,Completed,Store,0.15
12058,37,380,5,438.75,2024-01-02,Completed,Web,0.28
12059,81,1375,3,1638.64,2024-01-05,Completed,App,0.3
12060,43,1688,1,499.4,2024-02-07,Completed,Store,0.14
12061,2,974,4,682.85,2024-02-20,Cancelled,App,0.27
12062,43,682,5,357.28,2024-01-21,Cancelled,Web,0.14
12063,63,1832,3,726.24,2024-01-18,Cancelled,Store,0.06
12064,58,1446,1,1477.33,2024-01-31,Completed,Web,0.1
12065,1,1960,4,1219.78,2024-01-20,Completed,Web,0.16
12066,21,208,4,1403.15,2024-01-11,Cancelled,Store,0.27
12067,21,124,2,1751.35,2024-01-12,Completed,App,0.17
12068,21,1393,4,1154.59,2024-02-19,Completed,Store,0.13
12069,8,34,2,1426.51,2024-02-19,Completed,Store,0.11
12070,76,885,5,1306.89,2024-02-01,Cancelled,Web,0.15
12071,84,406,5,1227.02,2024-01-19,Cancelled,App,0.15
12072,39,1664,4,387.32,2024-01-11,Cancelled,Web,0.02
12073,14,714,2,742.3,2024-01-29,Completed,App,0.26
12074,12,1161,1,876.81,2024-02-28,Cancelled,App,0.03
12075,34,944,4,1075.92,2024-02-27,Cancelled,App,0.01
12076,19,1702,4,1156.46,2024-02-16,Cancelled,Store,0.11
12077,40,1089,3,1209.57,2024-01-16,Cancelled,Store,0.09
12078,67,924,5,411.98,2024-01-24,Cancelled,Store,0.07
12079,86,1276,4,270.02,2024-01-08,Completed,Web,0.12
12080,88,270,5,1486.77,2024-01-09,Cancelled,App,0.2
12081,24,1085,4,1759.83,2024-03-01,Completed,Web,0.06
12082,10,1204,2,890.96,2024-02-24,Completed,Store,0.19
12083,20,929,2,1453.1,2024-02-02,Completed,Web,0.22
12084,30,1676,4,1267.03,2024-03-01,Completed,Web,0.1
12085,48,928,5,909.6,2024-01-23,Cancelled,Web,0.02
12086,80,1354,3,523.01,2024-01-30,Cancelled,Web,0.11
12087,44,1032,2,1504.1,2024-02-04,Cancelled,App,0.16
12088,84,642,5,1485.99,2024-02-29,Completed,Web,0.01
12089,6,741,2,1160.03,2024-01-05,Cancelled,Web,0.06
12090,9,1219,2,1330.02,2024-01-30,Cancelled,App,0.17
12091,44,1145,4,802.62,2024-02-08,Completed,Web,0.02
12092,9,1757,1,233.67,2024-01-09,Cancelled,App,0.1
12093,81,137,1,1526.74,2024-01-14,Cancelled,App,0.25
12094,88,1384,1,1038.51,2024-02-03,Cancelled,App,0.29
12095,2,1426,1,471.4,2024-01-07,Completed,App,0.21
12096,81,1092,3,1376.14,2024-02-28,Cancelled,Store,0.26
12097,100,1761,3,120.39,2024-01-10,Cancelled,Web,0.28
12098,100,1330,2,621.44,2024-02-17,Cancelled,Web,0.18
12099,57,198,1,1934.96,2024-01-30,Cancelled,Web,0.08
12100,77,795,3,1658.76,2024-02-20,Cancelled,App,0.24
12101,31,243,4,819.37,2024-01-29,Cancelled,Store,0.16
12102,62,171,5,962.67,2024-01-06,Cancelled,Web,0.24
12103,96,518,4,762.99,2024-01-14,Completed,Store,0.07
12104,19,190,4,482.58,2024-01-05,Completed,App,0.22
12105,25,1057,3,1565.07,2024-01-22,Cancelled,Store,0.16
12106,10,81,2,1820.14,2024-01-04,Cancelled,Store,0.15
12107,97,106,4,431.77,2024-01-11,Completed,Store,0.28
12108,43,626,4,397.62,2024-01-17,Completed,App,0.29
12109,98,619,3,210.15,2024-01-13,Completed,Store,0.04
12110,9,316,4,1073.6,2024-02-12,Cancelled,Web,0.15
12111,22,72,3,887.76,2024-02-20,Cancelled,Web,0.12
12112,33,992,5,1951.53,2024-02-03,Completed,App,0.19
12113,56,41,2,547.46,2024-02-26,Cancelled,Store,0.01
12114,5,1159,4,1636.96,2024-01-23,Cancelled,App,0.12
12115,48,1954,3,1561.85,2024-02-10,Cancelled,Web,0.22
12116,59,66,1,1621.57,2024-01-16,Cancelled,App,0.24
12117,49,1787,4,1155.54,2024-02-12,Cancelled,App,0.26
12118,57,1468,1,1028.6,2024-02-26,Completed,Web,0.15
12119,11,1291,4,658.51,2024-02-24,Completed,Store,0.19
12120,92,1027,2,459.87,2024-02-11,Completed,Store,0.11
12121,64,209,3,551.91,2024-01-28,Cancelled,Store,0.18
12122,19,459,2,1733.73,2024-01-31,Cancelled,Store,0.14
12123,4,241,2,1876.46,2024-02-12,Completed,Store,0.21
12124,26,1410,3,1862.19,2024-01-04,Cancelled,App,0.1
12125,37,1819,1,1926.32,2024-01-16,Completed,App,0.09
12126,33,389,3,892.46,2024-02-12,Completed,Store,0.22
12127,79,1332,1,976.38,2024-02-19,Completed,App,0.05
12128,93,437,4,636.22,2024-01-14,Cancelled,App,0.28
12129,38,1070,3,894.02,2024-01-18,Cancelled,App,0.21
12130,60,1402,2,1405.39,2024-03-01,Completed,Store,0.15
12131,18,1773,4,962.52,2024-01-06,Cancelled,Web,0.1
12132,10,1074,4,1275.64,2024-02-12,Completed,App,0.2
12133,27,1064,2,1465.97,2024-02-10,Cancelled,App,0.29
12134,26,1476,1,816.82,2024-01-28,Cancelled,Store,0.21
12135,30,312,3,265.13,2024-01-23,Cancelled,App,0.05
12136,26,1334,1,630.02,2024-01-05,Completed,Web,0.09
12137,45,919,3,1918.36,2024-01-22,Cancelled,Store,0.09
12138,44,1264,3,200.89,2024-01-16,Completed,Web,0.07
12139,49,68,1,1265.64,2024-01-03,Cancelled,Web,0.19
12140,79,698,5,1378.62,2024-02-15,Completed,Web,0.25
12141,35,233,3,1573.89,2024-02-23,Cancelled,Web,0.01
12142,80,1634,1,589.59,2024-01-27,Cancelled,Store,0.26
12143,43,1395,4,656.62,2024-02-08,Completed,Store,0.29
12144,84,1730,3,1520.6,2024-02-03,Completed,Store,0.03
12145,8,1786,2,481.85,2024-02-18,Completed,Web,0.09
12146,4,163,4,1674.84,2024-01-20,Completed,App,0.27
12147,96,750,4,1608.45,2024-01-05,Cancelled,Store,0.28
12148,76,793,4,1727.27,2024-03-01,Completed,App,0.18
12149,43,1686,3,890.25,2024-02-25,Completed,App,0.2
12150,39,1959,2,342.16,2024-01-11,Cancelled,Store,0.13
12151,96,283,3,133.0,2024-01-12,Completed,App,0.1
12152,68,74,3,1022.66,2024-01-04,Completed,Web,0.27
12153,26,1286,3,918.21,2024-01-31,Cancelled,Web,0.22
12154,26,1542,2,827.25,2024-02-19,Cancelled,App,0.17
12155,96,1901,5,292.26,2024-02-07,Cancelled,App,0.13
12156,47,43,2,667.6,2024-01-23,Cancelled,Web,0.04
12157,23,446,3,980.46,2024-01-14,Completed,Store,0.26
12158,56,276,4,637.62,2024-01-29,Completed,Store,0.09
12159,5,348,3,945.64,2024-02-01,Completed,App,0.01
12160,68,1848,1,324.1,2024-02-27,Cancelled,Store,0.0
12161,89,844,3,753.71,2024-01-17,Completed,Web,0.13
12162,31,124,3,1627.06,2024-01-24,Completed,Web,0.03
12163,19,703,4,533.66,2024-01-20,Completed,Store,0.25
12164,52,1471,2,1623.95,2024-01-21,Completed,App,0.24
12165,73,423,1,1906.4,2024-02-19,Cancelled,App,0.28
12166,84,1307,3,756.32,2024-02-25,Completed,Store,0.17
12167,44,1447,2,1429.86,2024-02-09,Cancelled,Web,0.05
12168,29,786,4,372.47,2024-01-06,Completed,Store,0.02
12169,78,1067,4,483.57,2024-01-22,Cancelled,App,0.26
12170,20,611,2,488.46,2024-01-31,Cancelled,Store,0.17
12171,45,622,3,1386.1,2024-02-28,Cancelled,Store,0.15
12172,63,1935,5,420.9,2024-01-11,Completed,Web,0.11
12173,82,1565,3,1185.43,2024-02-17,Cancelled,Store,0.15
12174,31,1913,3,921.74,2024-01-02,Completed,Web,0.05
12175,29,488,3,1103.93,2024-02-05,Cancelled,App,0.05
12176,2,876,3,462.57,2024-02-21,Completed,Web,0.22
12177,45,1763,2,1457.62,2024-01-17,Completed,Store,0.24
12178,69,1416,5,1298.82,2024-02-14,Cancelled,Web,0.2
12179,68,1056,4,613.34,2024-02-10,Completed,App,0.28
12180,22,738,1,1612.51,2024-02-16,Cancelled,Web,0.1
12181,28,1772,4,653.67,2024-02-02,Cancelled,Store,0.19
12182,82,485,5,1121.9,2024-02-17,Cancelled,Web,0.13
12183,40,493,3,115.82,2024-02-09,Completed,App,0.22
12184,14,526,1,691.15,2024-02-20,Completed,Web,0.05
12185,96,1409,2,452.54,2024-02-08,Cancelled,App,0.01
12186,29,654,5,1216.65,2024-01-06,Completed,Store,0.16
12187,74,1496,1,1838.37,2024-01-15,Cancelled,App,0.21
12188,100,1592,3,1015.9,2024-01-06,Cancelled,Store,0.03
12189,78,1830,1,1951.57,2024-02-07,Cancelled,Web,0.04
12190,24,1894,3,1545.05,2024-01-25,Cancelled,Web,0.05
12191,28,1534,2,1589.29,2024-02-17,Completed,App,0.25
12192,71,981,3,961.02,2024-02-11,Completed,App,0.05
12193,45,1305,3,1992.61,2024-02-12,Cancelled,Web,0.19
12194,40,1408,1,1295.99,2024-01-29,Completed,Web,0.04
12195,24,405,4,1632.84,2024-02-05,Completed,App,0.2
12196,90,1187,1,399.89,2024-02-25,Cancelled,Store,0.29
12197,47,1583,3,205.66,2024-01-14,Completed,Web,0.18
12198,63,1445,3,902.11,2024-01-16,Cancelled,Store,0.16
12199,80,1232,5,993.51,2024-02-07,Completed,Store,0.0
12200,11,435,3,694.8,2024-02-10,Completed,Web,0.04
12201,39,1246,5,184.49,2024-02-04,Completed,App,0.07
12202,84,388,4,906.59,2024-01-07,Cancelled,App,0.25
12203,45,1628,5,898.33,2024-01-04,Completed,Web,0.01
12204,40,1882,4,361.04,2024-02-29,Cancelled,Web,0.14
12205,55,425,5,1886.27,2024-01-13,Completed,App,0.3
12206,12,187,2,1448.72,2024-01-24,Completed,Web,0.27
12207,47,520,2,1353.65,2024-01-07,Cancelled,Web,0.14
12208,81,1372,5,396.63,2024-01-24,Cancelled,Web,0.1
12209,25,915,2,1547.39,2024-01-10,Completed,Store,0.15
12210,69,701,4,621.62,2024-02-14,Cancelled,Web,0.3
12211,72,951,5,946.03,2024-01-23,Cancelled,Store,0.03
12212,61,1507,2,1762.68,2024-01-24,Cancelled,App,0.08
12213,85,993,4,1843.72,2024-01-20,Completed,App,0.12
12214,88,1811,4,1588.43,2024-02-20,Completed,Store,0.05
12215,89,1648,4,1374.29,2024-02-20,Cancelled,Store,0.18
12216,51,1203,1,1863.27,2024-02-11,Cancelled,Web,0.14
12217,38,47,1,528.64,2024-02-23,Completed,Store,0.19
12218,40,1011,3,498.42,2024-01-26,Cancelled,Web,0.21
12219,99,1047,5,1077.98,2024-02-21,Cancelled,Store,0.04
12220,23,468,2,915.74,2024-01-22,Cancelled,App,0.29
12221,69,1354,5,659.49,2024-01-15,Completed,Store,0.1
12222,56,86,5,1661.3,2024-01-12,Cancelled,Web,0.27
12223,13,1772,2,324.72,2024-02-06,Cancelled,App,0.09
12224,70,1510,1,417.27,2024-02-01,Cancelled,Web,0.29
12225,74,1579,4,939.13,2024-01-29,Cancelled,Store,0.03
12226,16,24,5,453.37,2024-01-21,Cancelled,Store,0.03
12227,12,1329,2,1891.76,2024-01-06,Completed,Store,0.29
12228,38,1094,1,1541.59,2024-01-23,Completed,App,0.18
12229,28,1454,1,1513.01,2024-01-06,Completed,Store,0.04
12230,25,547,2,1968.73,2024-01-27,Completed,Store,0.25
12231,72,864,1,1324.23,2024-01-17,Cancelled,App,0.16
12232,85,107,1,1405.24,2024-01-08,Cancelled,App,0.23
12233,90,658,1,420.37,2024-02-25,Cancelled,Store,0.18
12234,67,1778,5,883.24,2024-02-24,Completed,App,0.27
12235,39,670,5,209.55,2024-01-28,Cancelled,Web,0.09
12236,66,1437,2,1409.71,2024-01-06,Cancelled,Store,0.19
12237,64,1702,4,1092.61,2024-01-05,Completed,Store,0.05
12238,84,1782,5,1444.1,2024-01-12,Cancelled,App,0.27
12239,64,238,5,1488.29,2024-02-28,Completed,Web,0.1
12240,99,695,3,1549.04,2024-02-13,Cancelled,Store,0.03
12241,31,1055,1,350.89,2024-01-11,Cancelled,App,0.02
12242,40,1801,3,1770.95,2024-01-20,Cancelled,App,0.29
12243,18,546,1,1822.66,2024-01-21,Cancelled,App,0.25
12244,68,1048,2,689.88,2024-02-05,Cancelled,Store,0.06
12245,99,1375,3,262.04,2024-01-21,Completed,App,0.3
12246,92,1929,1,1025.84,2024-02-09,Completed,Web,0.24
12247,47,481,1,1465.18,2024-01-15,Completed,App,0.23
12248,60,1964,3,1003.52,2024-02-13,Completed,Web,0.05
12249,30,833,4,699.75,2024-02-16,Completed,Web,0.07
12250,77,1596,2,1702.57,2024-01-22,Cancelled,Store,0.1
12251,72,1441,3,1627.85,2024-01-12,Completed,Store,0.01
12252,99,353,2,1460.69,2024-02-01,Completed,Store,0.29
12253,45,1151,1,945.7,2024-02-23,Completed,App,0.28
12254,45,945,1,1942.94,2024-01-11,Completed,Web,0.29
12255,72,1527,1,1004.02,2024-01-15,Completed,Web,0.16
12256,15,1123,5,732.46,2024-01-05,Completed,Store,0.15
12257,13,1809,2,1691.28,2024-01-07,Cancelled,Web,0.03
12258,45,67,1,627.68,2024-02-03,Completed,Web,0.04
12259,82,7,5,1095.78,2024-01-22,Cancelled,Store,0.24
12260,63,1071,1,876.96,2024-02-29,Completed,App,0.14
12261,58,1803,2,1113.3,2024-01-01,Cancelled,Web,0.14
12262,19,924,4,989.01,2024-02-01,Cancelled,Web,0.01
12263,79,1303,1,1575.82,2024-01-14,Cancelled,App,0.16
12264,42,271,4,1521.99,2024-02-13,Completed,Web,0.28
12265,49,1186,5,1864.31,2024-02-19,Completed,Web,0.27
12266,85,433,5,1099.34,2024-02-25,Completed,Web,0.12
12267,12,446,1,1043.62,2024-01-03,Cancelled,App,0.0
12268,14,992,2,514.52,2024-03-01,Cancelled,App,0.08
12269,32,26,5,1800.56,2024-01-25,Completed,App,0.26
12270,73,1834,3,1325.15,2024-02-21,Completed,Web,0.25
12271,65,1275,3,1480.94,2024-01-31,Completed,App,0.0
12272,65,1369,4,1562.71,2024-02-15,Completed,App,0.12
12273,9,118,3,1489.46,2024-01-23,Completed,App,0.08
12274,82,1289,4,623.42,2024-01-31,Cancelled,Web,0.05
12275,59,336,2,451.66,2024-01-20,Cancelled,Web,0.1
12276,57,1156,2,546.96,2024-02-04,Cancelled,Store,0.09
12277,9,446,3,369.12,2024-02-09,Cancelled,Store,0.27
12278,15,1027,4,251.69,2024-02-08,Cancelled,Store,0.25
