item_id,order_id,product_id,quantity,unit_price,discount_percent
1619,212,229,3,3905.38,12.32
1620,378,167,7,3137.25,27.51
1621,680,104,3,2151.41,87.0
1622,679,125,8,1679.69,4.89
1623,4,222,8,4699.29,83.37
1624,767,235,9,2509.76,88.13
1625,145,146,5,4625.87,47.32
1626,781,272,2,2119.67,64.43
1627,461,103,5,5782.87,26.96
1628,492,113,8,152.02,23.44
1629,498,197,4,3332.89,64.19
1630,149,57,5,3156.07,68.99
1631,279,442,9,4491.1,2.03
1632,581,491,2,1732.74,80.97
1633,776,491,9,3467.76,92.44
1634,188,322,8,70.06,95.86
1635,336,394,9,2080.71,48.1
1636,192,56,5,2577.85,69.6
1637,279,301,4,4035.53,96.07
1638,579,289,6,2857.53,19.63
1639,251,167,1,2173.44,75.89
1640,546,171,8,5747.14,1.64
1641,79,53,10,1426.26,86.66
1642,210,240,7,4444.76,10.26
1643,562,226,3,1326.48,37.09
1644,38,132,1,2484.37,99.13
1645,659,302,8,606.22,92.36
1646,627,61,2,4757.04,53.69
1647,645,481,4,4149.53,54.11
1648,674,388,1,2962.82,99.23
1649,422,455,6,3047.02,22.93
1650,590,143,1,2126.3,35.69
1651,464,285,-3,630.19,62.72
1652,22,342,5,4942.77,23.42
1653,47,376,3,1293.97,13.26
1654,472,32,8,850.36,11.79
1655,742,105,6,5286.99,29.96
1656,704,222,3,5010.04,15.91
1657,388,4,3,3221.53,68.44
1658,431,56,2,1310.12,15.37
1659,112,223,4,1038.83,71.37
1660,731,285,9,5595.71,89.9
1661,600,169,8,5983.45,53.28
1662,581,111,8,3685.15,79.47
1663,286,162,5,5560.97,79.83
1664,21,101,7,4646.72,46.49
1665,94,448,10,4182.38,90.08
1666,236,378,9,723.33,47.93
1667,666,298,3,1119.77,87.58
1668,130,124,1,3661.06,88.44
1669,248,276,9,3174.2,9.35
1670,268,171,9,1110.94,42.77
1671,211,72,4,581.83,14.78
1672,453,37,7,3303.02,73.77
1673,330,236,3,5956.87,33.77
1674,34,392,1,4663.06,69.09
1675,741,16,2,4557.47,80.8
1676,600,42,2,2910.64,80.54
1677,450,402,9,390.62,63.08
1678,620,14,3,1911.42,67.22
1679,517,331,5,1601.78,8.5
1680,152,308,10,1758.74,52.22
1681,787,40,3,4591.21,50.14
1682,44,161,7,3067.5,46.73
1683,46,307,-1,1604.65,24.56
1684,354,326,6,4357.2,27.51
1685,154,208,7,1453.02,14.93
1686,276,262,4,2248.92,4.9
1687,318,421,3,2283.19,4.19
1688,732,21,8,1287.1,41.02
1689,629,286,8,4729.81,1.7
1690,640,399,9,433.86,26.78
1691,49,476,2,1554.25,52.86
1692,570,469,9,1606.57,73.33
1693,660,91,9,3015.76,93.09
1694,529,100,7,1166.72,64.77
1695,410,138,4,439.91,69.66
1696,634,348,5,3154.25,64.52
1697,683,375,5,993.63,24.27
1698,430,388,3,4365.11,52.83
1699,220,54,5,1548.51,46.2
1700,42,421,7,5894.14,38.99
1701,364,485,6,5204.33,4.23
1702,413,404,4,2245.83,54.35
1703,192,151,4,5473.03,2.33
1704,87,241,7,4762.96,86.31
1705,526,295,9,5512.41,77.2
1706,749,56,6,4199.57,51.87
1707,283,170,3,4998.93,6.15
1708,705,175,1,3852.53,99.31
1709,299,123,4,1293.18,76.5
1710,364,100,9,1924.69,70.89
1711,405,373,4,4845.39,9.01
1712,729,308,8,4341.45,78.74
1713,558,25,10,1484.52,9.14
1714,696,102,8,2459.72,32.3
1715,232,21,7,4354.0,95.62
1716,769,314,9,5772.12,99.14
1717,98,237,9,4684.53,72.03
1718,538,457,-1,1149.73,82.03
1719,31,301,2,2519.38,54.97
1720,612,269,1,2294.88,47.23
1721,720,255,5,4947.09,59.61
1722,743,465,7,5299.57,68.01
1723,402,189,10,846.86,5.79
1724,319,310,2,5231.51,63.93
1725,589,147,2,1393.77,39.7
1726,489,176,1,4551.3,40.73
1727,175,418,3,3659.08,50.59
1728,76,123,8,2059.28,7.67
1729,262,479,1,5150.8,29.39
1730,533,275,7,304.98,36.68
1731,22,399,6,5616.77,42.87
1732,762,24,9,743.25,12.88
1733,800,434,1,5665.9,87.48
1734,57,267,4,2417.09,60.74
1735,782,14,7,2760.99,32.04
1736,764,109,2,4617.19,25.4
1737,349,183,1,3079.0,18.34
1738,586,56,8,2937.36,76.31
1739,660,463,3,5904.32,83.14
1740,298,384,1,1858.84,55.45
1741,541,230,4,1462.68,86.28
1742,564,378,9,324.42,23.37
1743,384,315,2,4018.8,45.15
1744,711,10,10,3069.03,99.32
1745,595,363,2,1750.3,18.18
1746,17,366,8,3518.25,16.56
1747,775,307,10,3774.48,76.66
1748,587,414,7,3957.79,83.03
1749,658,310,10,4071.66,76.11
1750,468,46,9,3234.82,36.62
1751,394,327,10,2015.61,10.29
1752,22,396,9,3438.42,79.23
1753,200,489,3,694.71,83.92
1754,229,151,3,2607.75,56.39
1755,57,209,10,5940.63,47.3
1756,408,328,2,2535.34,89.16
1757,658,227,3,1891.54,94.3
1758,742,117,9,1988.38,66.25
1759,371,333,4,3145.24,65.73
1760,575,388,1,5886.57,82.8
1761,353,492,7,750.94,14.25
1762,712,290,10,228.14,80.46
1763,151,208,10,3289.78,14.66
1764,677,137,2,2325.48,37.83
1765,417,323,2,1338.96,56.18
1766,437,51,3,4853.03,31.37
1767,345,473,2,1192.64,26.7
1768,555,77,4,4650.21,84.98
1769,279,321,1,5003.55,16.42
1770,771,115,-1,5120.64,43.42
1771,401,465,7,378.15,83.37
1772,782,199,9,533.22,19.33
1773,627,172,1,444.02,52.78
1774,627,332,5,3797.68,7.32
1775,756,165,1,4653.24,86.29
1776,535,101,10,3870.34,62.7
1777,52,374,6,1714.81,1.68
1778,508,226,8,2374.89,5.82
1779,460,454,3,4589.65,41.16
1780,134,306,3,3355.01,9.21
1781,504,372,8,5542.39,98.2
1782,579,359,10,4677.55,2.27
1783,537,346,9,5823.27,19.84
1784,465,119,2,5727.45,31.42
1785,733,477,3,5499.13,40.13
1786,479,279,2,1269.26,99.61
1787,169,348,2,1022.13,37.98
1788,225,385,7,3104.1,66.96
1789,136,240,8,5859.78,37.6
1790,195,112,8,4023.86,29.67
1791,271,304,1,1053.73,57.88
1792,49,73,7,305.86,81.75
1793,442,142,5,1457.22,20.49
1794,257,426,2,3228.38,92.77
1795,475,380,8,1063.39,18.66
1796,15,427,3,5275.18,89.43
1797,604,275,3,1200.64,51.94
1798,430,88,10,4420.56,49.13
1799,749,352,10,4559.38,86.66
1800,238,448,9,734.16,51.53
1801,557,349,6,2063.9,57.24
1802,461,492,1,4231.77,54.46
1803,652,220,7,5967.08,45.36
1804,717,32,7,3003.96,90.03
1805,531,400,3,142.0,76.45
1806,386,277,3,5052.05,18.04
1807,645,179,6,562.83,39.34
1808,676,188,1,3257.49,44.73
1809,108,352,5,944.53,7.29
1810,667,395,3,3445.18,32.74
1811,408,497,8,5731.6,55.75
1812,548,396,5,3759.45,54.19
1813,560,445,1,804.9,91.86
1814,339,409,1,4166.17,22.98
1815,556,222,10,1542.09,96.91
1816,664,67,5,2059.44,73.54
1817,525,284,2,1737.22,45.19
1818,559,260,8,4519.49,3.58
1819,671,226,2,1115.3,89.52
1820,412,230,7,3258.66,97.21
1821,192,14,10,2313.67,7.8
1822,629,33,8,3216.57,38.45
1823,154,439,10,2646.96,49.72
1824,158,429,3,3481.99,49.39
1825,768,20,9,3170.1,39.86
1826,191,350,4,4188.23,88.3
1827,680,459,6,2371.42,72.77
1828,340,352,8,232.27,12.48
1829,287,461,9,4491.51,85.25
1830,275,129,3,2389.38,59.36
1831,201,72,6,3687.76,18.57
1832,253,325,3,4449.2,84.67
1833,401,426,4,1207.68,96.05
1834,587,479,2,1028.31,7.96
1835,697,469,6,4580.91,72.24
1836,495,92,6,5813.34,17.19
1837,604,114,4,3667.23,68.64
1838,105,115,9,4278.16,36.92
1839,27,488,8,5739.74,94.96
1840,573,167,1,4548.13,77.3
1841,295,423,5,1205.25,62.81
1842,123,450,9,493.33,83.24
1843,493,307,8,1234.93,83.3
1844,342,298,4,274.26,83.86
1845,216,202,5,1797.22,10.75
1846,336,104,2,1082.38,61.94
1847,220,419,7,5082.96,52.45
1848,244,409,7,1938.06,1.61
1849,636,137,3,3877.71,10.91
1850,789,406,2,2155.46,45.66
1851,631,271,2,3166.14,56.15
1852,620,376,3,90.02,36.1
1853,241,433,9,5145.9,34.83
1854,167,456,3,3366.57,91.29
1855,795,220,7,1980.51,77.29
1856,519,213,8,1713.25,86.26
1857,142,253,6,5899.77,89.32
1858,287,278,6,2560.69,36.37
1859,325,404,10,3037.09,30.45
1860,630,467,2,4883.89,42.81
1861,341,14,3,87.23,3.94
1862,160,411,5,1415.96,64.73
1863,238,38,4,5270.36,88.31
1864,119,410,6,461.99,0.56
1865,349,247,1,3818.84,42.57
1866,756,94,2,1741.96,51.98
1867,632,197,7,5970.85,49.06
1868,512,494,4,5398.27,78.88
1869,737,487,5,940.74,0.64
1870,376,434,9,4236.92,91.92
1871,295,108,2,4842.04,17.29
1872,557,414,2,1183.02,6.29
1873,205,311,3,3888.63,62.69
1874,640,48,1,98.28,8.99
1875,251,213,5,1263.54,55.27
1876,354,13,9,2856.38,51.87
1877,90,341,8,1124.96,35.01
1878,476,165,5,2210.97,62.77
1879,496,70,7,3448.75,3.27
1880,146,317,2,4664.33,66.98
1881,465,196,9,658.39,5.31
1882,187,368,8,3890.25,17.55
1883,469,352,4,4733.91,72.83
1884,579,336,10,5742.31,92.61
1885,334,94,3,5733.4,90.96
1886,220,380,7,5734.28,73.28
1887,335,337,10,1854.03,55.31
1888,148,122,3,2213.97,96.42
1889,592,439,9,3357.87,30.81
1890,428,63,8,2805.01,74.37
1891,505,113,3,1774.56,94.19
1892,585,171,5,3486.77,95.31
1893,511,313,2,2708.62,82.49
1894,597,225,1,1087.27,6.99
1895,57,170,4,3595.58,75.97
1896,510,369,2,4262.12,81.75
1897,142,297,9,3137.72,13.07
1898,29,416,2,2217.63,72.92
1899,744,442,1,1080.93,88.34
1900,272,390,9,4874.46,68.6
1901,477,266,9,3435.08,34.93
1902,216,355,6,2176.32,23.68
1903,548,202,1,5539.16,79.03
1904,788,21,-4,5869.04,23.63
1905,398,331,2,5138.35,57.39
1906,113,236,2,5237.36,95.41
1907,746,293,-2,937.83,57.72
1908,798,475,10,4000.85,9.25
1909,204,245,5,4422.79,19.29
1910,627,422,4,3480.47,99.22
1911,85,108,10,3671.75,11.52
1912,408,25,3,737.58,15.74
1913,704,474,8,4528.33,13.96
1914,118,311,2,2326.36,10.45
1915,186,22,2,239.91,13.6
1916,352,339,9,5597.79,19.8
1917,638,383,4,3452.71,43.14
1918,346,107,-9,1114.08,65.06
1919,682,416,5,666.6,76.44
1920,289,91,2,185.12,55.84
1921,405,321,9,2056.08,0.87
1922,681,168,3,1755.94,12.88
1923,606,100,6,2132.35,38.05
1924,68,415,1,1326.98,66.7
1925,611,177,3,3521.58,82.35
1926,795,50,4,755.97,27.55
1927,435,479,6,3260.85,38.74
1928,781,474,3,210.9,94.15
1929,761,399,-3,5941.09,93.02
1930,433,64,6,2901.9,55.75
1931,285,31,3,416.04,71.88
1932,88,221,7,183.16,22.82
1933,130,441,5,5673.66,10.7
1934,328,134,3,4122.47,64.2
1935,228,360,5,398.95,1.69
1936,372,465,7,3408.35,76.84
1937,463,189,7,1884.14,6.49
1938,454,303,6,2579.76,17.25
1939,253,129,8,864.31,81.01
1940,473,223,1,3351.9,76.92
1941,527,63,1,4846.28,73.67
1942,423,284,4,2421.9,76.34
1943,93,251,3,303.61,1.31
1944,100,416,6,931.39,3.05
1945,738,56,6,2807.56,19.55
1946,44,210,8,370.6,71.26
1947,341,41,1,1761.97,97.0
1948,283,252,5,2433.67,11.42
1949,202,13,1,1131.27,53.17
1950,541,347,6,4235.28,59.62
1951,509,16,4,82.53,19.9
1952,688,412,4,981.68,80.99
1953,451,473,5,5343.34,43.68
1954,153,41,6,3171.46,83.07
1955,717,438,-8,392.61,26.6
1956,425,218,2,2015.47,58.93
1957,774,35,2,3551.66,66.65
1958,128,468,5,4506.68,26.27
1959,242,279,9,4303.67,75.73
1960,725,324,5,1924.53,66.77
1961,725,34,6,301.67,61.06
1962,514,20,10,4989.28,82.17
1963,405,402,10,2982.31,22.37
1964,67,102,8,4126.68,81.37
1965,392,309,9,657.23,90.81
1966,102,77,4,5717.65,48.5
1967,585,137,4,1086.46,32.23
1968,188,108,9,3590.97,58.29
1969,117,313,8,448.62,82.25
1970,271,85,7,5736.74,13.96
1971,220,240,1,4927.89,54.06
1972,176,55,2,5054.11,66.08
1973,676,15,5,5588.79,93.65
1974,86,121,6,4518.01,57.16
1975,610,259,10,922.31,11.2
1976,456,493,1,3248.14,62.6
1977,297,476,9,4931.07,7.06
1978,560,476,7,1859.48,13.82
1979,777,62,8,5306.48,52.19
1980,756,475,4,2670.1,50.68
1981,449,478,1,417.2,2.57
1982,554,24,7,2865.99,9.37
1983,185,432,4,556.51,59.57
1984,94,392,2,3089.84,49.97
1985,605,139,3,2569.67,90.38
1986,155,238,7,5994.34,93.02
1987,489,341,1,3553.61,22.93
1988,121,133,2,2569.96,35.46
1989,46,254,9,1103.32,28.41
1990,708,284,9,4351.05,35.4
1991,798,477,8,5161.01,65.86
1992,657,204,3,318.75,60.47
1993,432,360,5,2289.07,54.68
1994,738,136,10,1630.59,51.17
1995,156,34,-8,3386.96,10.22
1996,146,82,6,1496.79,63.03
1997,282,278,9,3040.07,57.39
1998,798,114,5,3219.59,50.18
1999,629,22,7,1588.26,47.95
2000,771,270,8,455.49,2.21
